STATUS | wrapper  | 2005/11/23 19:01:46 | xhive-server installed.
INFO   | wrapper  | 2005/12/31 20:09:22 | Wrapper Process has not received any CPU time for 5365 seconds.  Extending timeouts.
INFO   | jvm 1    | 2005/12/31 20:09:22 | JVM Process has not received any CPU time for 5364 seconds.  Extending timeouts.
INFO   | wrapper  | 2005/12/31 20:53:54 | Wrapper Process has not received any CPU time for 2222 seconds.  Extending timeouts.
INFO   | jvm 1    | 2005/12/31 20:53:54 | JVM Process has not received any CPU time for 2222 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/01 00:19:25 | JVM Process has not received any CPU time for 3472 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/01 00:19:25 | Wrapper Process has not received any CPU time for 3473 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/01 07:13:34 | Wrapper Process has not received any CPU time for 24118 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/01 07:13:34 | JVM Process has not received any CPU time for 24117 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/01 09:09:48 | Wrapper Process has not received any CPU time for 6250 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/01 09:09:48 | JVM Process has not received any CPU time for 6250 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/01 09:41:22 | Wrapper Process has not received any CPU time for 228 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/01 09:41:23 | JVM Process has not received any CPU time for 228 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/01 11:11:20 | Wrapper Process has not received any CPU time for 3070 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/01 11:11:20 | JVM Process has not received any CPU time for 3069 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/02 08:19:38 | Wrapper Process has not received any CPU time for 34328 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/02 08:19:38 | JVM Process has not received any CPU time for 34327 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/02 10:17:33 | Wrapper Process has not received any CPU time for 2933 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/02 10:18:00 | JVM Process has not received any CPU time for 2947 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/02 10:18:00 | Wrapper Process has not received any CPU time for 26 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/02 10:18:07 | JVM Process has not received any CPU time for 12 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/02 16:38:34 | Wrapper Process has not received any CPU time for 5805 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/02 16:38:35 | JVM Process has not received any CPU time for 5805 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/02 19:37:39 | Wrapper Process has not received any CPU time for 7427 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/02 19:37:39 | JVM Process has not received any CPU time for 7426 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/02 20:23:12 | Wrapper Process has not received any CPU time for 2283 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/02 20:23:12 | JVM Process has not received any CPU time for 2283 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/03 08:51:11 | Wrapper Process has not received any CPU time for 43395 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/03 08:51:11 | JVM Process has not received any CPU time for 43395 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/03 12:28:22 | Wrapper Process has not received any CPU time for 8475 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/03 12:28:22 | JVM Process has not received any CPU time for 8474 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/03 14:05:08 | Wrapper Process has not received any CPU time for 3759 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/03 14:05:08 | JVM Process has not received any CPU time for 3758 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/03 15:40:49 | Wrapper Process has not received any CPU time for 981 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/03 15:40:49 | JVM Process has not received any CPU time for 980 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/03 17:59:04 | JVM Process has not received any CPU time for 6552 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/03 17:59:04 | Wrapper Process has not received any CPU time for 6552 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/03 20:35:04 | Wrapper Process has not received any CPU time for 9188 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/03 20:35:04 | JVM Process has not received any CPU time for 9187 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/03 21:27:41 | Wrapper Process has not received any CPU time for 758 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/03 21:27:41 | JVM Process has not received any CPU time for 757 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/04 08:48:22 | Wrapper Process has not received any CPU time for 32671 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/04 08:48:22 | JVM Process has not received any CPU time for 32671 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/04 10:12:28 | Wrapper Process has not received any CPU time for 796 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/04 10:12:28 | JVM Process has not received any CPU time for 795 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/04 11:45:10 | Wrapper Process has not received any CPU time for 2367 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/04 11:45:10 | JVM Process has not received any CPU time for 2366 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/04 14:49:24 | Wrapper Process has not received any CPU time for 61 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/04 14:49:24 | JVM Process has not received any CPU time for 61 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/04 16:50:35 | JVM Process has not received any CPU time for 71 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/04 16:50:35 | Wrapper Process has not received any CPU time for 71 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/04 21:35:19 | Wrapper Process has not received any CPU time for 1691 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/04 21:35:19 | JVM Process has not received any CPU time for 1691 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/05 08:33:21 | Wrapper Process has not received any CPU time for 31476 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/05 08:33:22 | JVM Process has not received any CPU time for 31476 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/05 09:05:05 | Wrapper Process has not received any CPU time for 1318 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/05 09:05:05 | JVM Process has not received any CPU time for 1317 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/05 11:07:32 | JVM Process has not received any CPU time for 1878 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/05 11:07:32 | Wrapper Process has not received any CPU time for 1879 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/05 12:27:21 | Wrapper Process has not received any CPU time for 1402 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/05 12:27:21 | JVM Process has not received any CPU time for 1402 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/05 15:35:10 | Wrapper Process has not received any CPU time for 9307 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/05 15:35:10 | JVM Process has not received any CPU time for 9306 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/05 16:16:19 | Wrapper Process has not received any CPU time for 1771 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/05 16:16:19 | JVM Process has not received any CPU time for 1770 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/05 18:09:11 | JVM Process has not received any CPU time for 2447 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/05 18:09:11 | Wrapper Process has not received any CPU time for 2448 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/05 21:37:27 | Wrapper Process has not received any CPU time for 2124 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/05 21:37:27 | JVM Process has not received any CPU time for 2124 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/05 21:42:09 | User logged out.  Ignored.
INFO   | wrapper  | 2006/01/05 21:42:27 | User logged out.  Ignored.
STATUS | wrapper  | 2006/01/05 21:42:31 | Machine is shutting down.
ERROR  | wrapper  | 2006/01/05 21:42:44 | Shutdown failed: Timed out waiting for the JVM to terminate.
ERROR  | wrapper  | 2006/01/05 21:42:44 | Java Virtual Machine did not exit on request, terminated
STATUS | wrapper  | 2006/01/05 21:42:44 | <-- Wrapper Stopped
STATUS | wrapper  | 2006/01/05 22:52:30 | --> Wrapper Started as Service
STATUS | wrapper  | 2006/01/05 22:52:31 | Launching a JVM...
INFO   | jvm 1    | 2006/01/05 22:52:33 | Wrapper (Version 3.0.3)
INFO   | jvm 1    | 2006/01/05 22:52:33 | 
INFO   | jvm 1    | 2006/01/05 22:52:34 | X-Hive/DB 7.0.0 (c)1999-2004 X-Hive Corporation
INFO   | jvm 1    | 2006/01/05 22:52:34 | Server utility 6.0
INFO   | jvm 1    | 2006/01/05 22:52:34 | 
INFO   | wrapper  | 2006/01/06 08:01:04 | Wrapper Process has not received any CPU time for 24710 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/06 08:01:04 | JVM Process has not received any CPU time for 24710 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/06 09:08:34 | JVM Process has not received any CPU time for 834 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/06 09:08:34 | Wrapper Process has not received any CPU time for 834 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/06 09:33:26 | Wrapper Process has not received any CPU time for 879 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/06 09:33:26 | JVM Process has not received any CPU time for 879 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/06 09:44:57 | Wrapper Process has not received any CPU time for 550 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/06 09:44:57 | JVM Process has not received any CPU time for 550 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/06 11:12:39 | Wrapper Process has not received any CPU time for 2542 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/06 11:12:39 | JVM Process has not received any CPU time for 2542 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/06 12:04:03 | Wrapper Process has not received any CPU time for 1757 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/06 12:04:03 | JVM Process has not received any CPU time for 1756 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/06 14:03:55 | Wrapper Process has not received any CPU time for 2929 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/06 14:03:55 | JVM Process has not received any CPU time for 2928 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/06 18:14:21 | JVM Process has not received any CPU time for 101 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/06 18:14:21 | Wrapper Process has not received any CPU time for 101 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/06 20:15:43 | JVM Process has not received any CPU time for 82 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/06 20:15:43 | Wrapper Process has not received any CPU time for 82 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/06 23:34:09 | JVM Process has not received any CPU time for 11513 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/06 23:34:09 | Wrapper Process has not received any CPU time for 11514 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/07 08:57:59 | Wrapper Process has not received any CPU time for 25619 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/07 08:57:59 | JVM Process has not received any CPU time for 25619 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/07 08:58:16 | User logged out.  Ignored.
INFO   | wrapper  | 2006/01/07 08:58:32 | User logged out.  Ignored.
STATUS | wrapper  | 2006/01/07 08:58:34 | Machine is shutting down.
STATUS | wrapper  | 2006/01/07 08:58:37 | <-- Wrapper Stopped
STATUS | wrapper  | 2006/01/08 14:22:36 | --> Wrapper Started as Service
STATUS | wrapper  | 2006/01/08 14:22:37 | Launching a JVM...
INFO   | jvm 1    | 2006/01/08 14:22:37 | Wrapper (Version 3.0.3)
INFO   | jvm 1    | 2006/01/08 14:22:37 | 
INFO   | jvm 1    | 2006/01/08 14:22:37 | X-Hive/DB 7.0.0 (c)1999-2004 X-Hive Corporation
INFO   | jvm 1    | 2006/01/08 14:22:37 | Server utility 6.0
INFO   | jvm 1    | 2006/01/08 14:22:37 | 
INFO   | wrapper  | 2006/01/08 18:10:08 | Wrapper Process has not received any CPU time for 12756 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/08 18:10:08 | JVM Process has not received any CPU time for 12756 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/09 08:47:10 | Wrapper Process has not received any CPU time for 27762 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/09 08:47:11 | JVM Process has not received any CPU time for 27762 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/09 14:41:47 | Wrapper Process has not received any CPU time for 3035 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/09 14:41:48 | JVM Process has not received any CPU time for 3035 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/09 16:34:33 | Wrapper Process has not received any CPU time for 2754 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/09 16:34:33 | JVM Process has not received any CPU time for 2753 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/09 16:57:01 | Wrapper Process has not received any CPU time for 1318 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/09 16:57:01 | JVM Process has not received any CPU time for 1317 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/09 20:56:11 | Wrapper Process has not received any CPU time for 5108 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/09 20:56:11 | JVM Process has not received any CPU time for 5107 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/09 21:30:19 | Wrapper Process has not received any CPU time for 1023 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/09 21:30:19 | JVM Process has not received any CPU time for 1023 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/09 22:33:46 | Wrapper Process has not received any CPU time for 3763 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/09 22:33:46 | JVM Process has not received any CPU time for 3762 seconds.  Extending timeouts.
INFO   | jvm 1    | 2006/01/09 23:07:53 | JVM Process has not received any CPU time for 667 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/09 23:07:53 | Wrapper Process has not received any CPU time for 667 seconds.  Extending timeouts.
INFO   | wrapper  | 2006/01/10 00:01:03 | User logged out.  Ignored.
INFO   | wrapper  | 2006/01/10 00:01:22 | User logged out.  Ignored.
STATUS | wrapper  | 2006/01/10 00:01:24 | Machine is shutting down.
STATUS | wrapper  | 2006/01/10 00:01:27 | <-- Wrapper Stopped
STATUS | wrapper  | 2006/01/10 15:42:49 | --> Wrapper Started as Service
STATUS | wrapper  | 2006/01/10 15:42:51 | Launching a JVM...
INFO   | jvm 1    | 2006/01/10 15:42:52 | Wrapper (Version 3.0.3)
INFO   | jvm 1    | 2006/01/10 15:42:52 | 
INFO   | jvm 1    | 2006/01/10 15:42:53 | X-Hive/DB 7.0.0 (c)1999-2004 X-Hive Corporation
INFO   | jvm 1    | 2006/01/10 15:42:53 | Server utility 6.0
INFO   | jvm 1    | 2006/01/10 15:42:53 | 
